,High,Phat_High_upper,Phat_High_lower,Low,Phat_Low_upper,Phat_Low_lower,Close,Order_Placed,Order_Price_Short,Order_Price_Long,Order_Success_Short,Order_Success_Long,Trade_Price_Short,Trade_Price_Long,Transaction,Cash,Position,Balance
2016-07-05,37.585865926777885,40.253602295217235,36.6091253837401,37.075826899102985,40.70634853907802,35.00787387019433,37.154293060302734,False,35.70940323262801,39.81853634026923,0,0,0.0,0.0,0.0,-37.154291522670995,1,1.5376317392679084e-06
2016-07-06,36.95813024166585,39.25838515871753,35.74311894135482,36.13422345155724,39.64540569562971,34.52536311799548,36.72272872924805,False,36.6091253837401,40.70634853907802,0,0,0.0,0.0,0.0,-37.154291522670995,1,-0.43156279342294823
2016-07-07,36.958120082135984,38.50143029712238,35.19160426302533,36.52655026245679,38.61142095423001,33.71271194875071,36.87965393066406,False,35.74311894135482,39.64540569562971,0,0,0.0,0.0,0.0,-37.154291522670995,1,-0.2746375920069326
2016-07-08,36.84042059073421,38.58233398562201,35.42679401229298,36.369614705403535,38.97144625405317,34.34815286200749,36.7619514465332,False,35.19160426302533,38.61142095423001,0,0,0.0,0.0,0.0,-37.154291522670995,1,-0.392340076137792
2016-07-11,37.50739536228229,38.351289649528596,35.3822208358235,37.193527735990244,38.56813088606833,34.240572530676175,37.350460052490234,False,35.42679401229298,38.97144625405317,0,0,0.0,0.0,0.0,-37.154291522670995,1,0.19616852981923927
2016-07-12,38.13513514263885,39.08589087222995,36.13870328508207,37.66433218761059,39.478116712268665,35.16745184859726,37.97820281982422,False,35.3822208358235,38.56813088606833,0,0,0.0,0.0,0.0,-37.154291522670995,1,0.8239112971532236
2016-07-13,38.488233593322924,39.67113919206094,36.76241560239072,38.135129928683085,39.89121129293588,35.569517104720994,38.17436599731445,False,36.13870328508207,39.478116712268665,0,0,0.0,0.0,0.0,-37.154291522670995,1,1.020074474643458
2016-07-14,38.841341592681786,39.8922547668214,37.10085502520515,37.93896579270668,40.184426097611066,36.222718855367006,38.68440628051758,False,36.76241560239072,39.89121129293588,0,0,0.0,0.0,0.0,-37.154291522670995,1,1.530114757846583
2016-07-15,39.07675040512217,40.25170432007642,37.54704715030275,38.56671428638979,39.81835952860886,36.081510973067545,38.91981506347656,False,37.10085502520515,40.184426097611066,0,0,0.0,0.0,0.0,-37.154291522670995,1,1.7655235408055674
2016-07-18,39.15521215045902,40.386178437637575,37.8042175946857,38.68440621476662,40.50473786788505,36.82235257840334,39.03750991821289,False,37.54704715030275,39.81835952860886,0,0,0.0,0.0,0.0,-37.154291522670995,1,1.8832183955418955
2016-07-19,39.0767444057065,40.48000351627726,37.93062638851834,38.72364068953873,40.41041250045625,37.00149601533981,38.84134292602539,False,37.8042175946857,40.50473786788505,0,0,0.0,0.0,0.0,-37.154291522670995,1,1.6870514033543955
2016-07-20,39.58678303322632,40.28099117670139,37.95733959413122,38.802109446812686,40.267426788665226,37.230751354017144,39.429847717285156,False,37.93062638851834,40.41041250045625,0,0,0.0,0.0,0.0,-37.154291522670995,1,2.275556194614161
2016-07-21,39.822185847964846,40.78408608988696,38.474425150993646,39.50831520554082,40.38873470906242,37.280659929938096,39.58678436279297,False,37.95733959413122,40.267426788665226,0,0,0.0,0.0,0.0,-37.154291522670995,1,2.4324928401219736
2016-07-22,39.54754447916868,41.00511191111988,38.78460648198332,39.23367389072616,41.148974431750716,38.02869138189606,39.50830841064453,False,38.474425150993646,40.38873470906242,0,0,0.0,0.0,0.0,-37.154291522670995,1,2.354016887973536
2016-07-25,39.547549952564076,40.64827649718601,38.459463170125524,39.272912401343994,40.55225075599061,37.86337463839031,39.429847717285156,False,38.78460648198332,41.148974431750716,0,0,0.0,0.0,0.0,-37.154291522670995,1,2.275556194614161
2016-07-26,39.82218451049197,40.5755086220649,38.53208613432267,39.1944462400195,40.70476584527541,37.909302379507565,39.429847717285156,False,38.459463170125524,40.55225075599061,0,0,0.0,0.0,0.0,-37.154291522670995,1,2.275556194614161
2016-07-27,39.822181443743844,40.81822542479394,38.84774903038995,39.46907775839216,40.526439832552185,37.88555107175622,39.7044792175293,False,38.53208613432267,40.70476584527541,0,0,0.0,0.0,0.0,-37.154291522670995,1,2.5501876948583018
2016-07-28,40.018343512743,40.801743463531906,38.92372274051913,39.66523988308991,40.7471822878373,38.27177652706783,39.86140823364258,False,38.84774903038995,40.526439832552185,0,0,0.0,0.0,0.0,-37.154291522670995,1,2.707116710971583
2016-07-29,39.70448958813248,40.955939648728965,39.14439175105583,39.390621891733026,41.14639509689397,38.24251062936915,39.66525650024414,False,38.92372274051913,40.7471822878373,0,0,0.0,0.0,0.0,-37.154291522670995,1,2.5109649775731455
2016-08-01,40.096809655647476,40.58965937499233,38.81002372907267,39.82217516219034,40.4794577090468,38.27028068442299,39.86140823364258,False,39.14439175105583,41.14639509689397,0,0,0.0,0.0,0.0,-37.154291522670995,1,2.707116710971583
2016-08-03,40.64609395704387,40.96890825025657,39.19614009740857,39.03751359355582,40.88941162402171,38.86110340312983,40.489158630371094,False,38.81002372907267,40.4794577090468,0,0,0.0,0.0,0.0,-37.154291522670995,1,3.3348671077000986
2016-08-04,41.78387211853603,41.67893980671913,39.794489749023896,40.95996537964592,40.16056387161901,37.794281149377355,41.587703704833984,False,39.19614009740857,40.88941162402171,0,0,0.0,0.0,0.0,-37.154291522670995,1,4.433412182162989
2016-08-05,42.25467225247569,42.986603868204334,40.714328893413835,41.78386928879212,42.94094447279732,39.406378927082564,41.980037689208984,False,39.794489749023896,40.16056387161901,0,0,0.0,0.0,0.0,-37.154291522670995,1,4.825746166537989
2016-08-08,42.8824078800224,43.49724224276389,41.25780228151128,42.25466668673998,43.6331347192215,40.000245159128255,42.764705657958984,False,40.714328893413835,42.94094447279732,0,0,0.0,0.0,0.0,-37.154291522670995,1,5.610414135287989
2016-08-09,42.80393847118436,44.01265168989959,41.76345175761425,42.372368648423596,43.985546100408044,40.60309942323232,42.647003173828125,False,41.25780228151128,43.6331347192215,0,0,0.0,0.0,0.0,-37.154291522670995,1,5.49271165115713
2016-08-10,43.15703718629602,43.93801537720471,41.79866563066214,42.646998276777744,43.96521333641741,40.8190522844771,42.96086883544922,False,41.76345175761425,43.985546100408044,0,0,0.0,0.0,0.0,-37.154291522670995,1,5.806577312778224
2016-08-11,43.61814484707568,44.19944551698683,42.114997515029515,42.86199025839638,44.2608140286976,41.120475648923474,43.22016906738281,False,41.79866563066214,43.96521333641741,0,0,0.0,0.0,0.0,-37.154291522670995,1,6.065877544711817
2016-08-12,43.61814094763301,44.796995622279326,42.69869876452029,43.45895004272461,44.33792721158947,41.44460640207061,43.45895004272461,False,42.114997515029515,44.2608140286976,0,0,0.0,0.0,0.0,-37.154291522670995,1,6.304658520053614
2016-08-15,43.65794380697956,44.64712081407996,42.64615256612109,43.060980110240656,44.97312678310875,42.067148464629014,43.419158935546875,False,42.69869876452029,44.33792721158947,0,0,0.0,0.0,0.0,-37.154291522670995,1,6.26486741287588
2016-08-16,43.458958055839446,44.67131306099729,42.73856580626161,42.86199432959817,44.555491891116375,41.51399048421569,43.14057922363281,False,42.64615256612109,44.97312678310875,0,0,0.0,0.0,0.0,-37.154291522670995,1,5.986287700961817
2016-08-17,43.77733185254141,44.38120641589625,42.524859509977915,43.45895004272461,44.17869840653097,41.57505108179663,43.45895004272461,False,42.73856580626161,44.555491891116375,0,0,0.0,0.0,0.0,-37.154291522670995,1,6.304658520053614
2016-08-18,44.17530828040153,44.70087650161044,42.87580681758859,43.61814162275529,44.778883504371294,42.27668916653376,43.9365234375,False,42.524859509977915,44.17869840653097,0,0,0.0,0.0,0.0,-37.154291522670995,1,6.782231914829005
2016-08-19,44.175308333841734,45.182438888739476,43.33361300773295,43.57834470770874,44.87398177332072,42.377398413579584,43.69773864746094,False,42.87580681758859,44.778883504371294,0,0,0.0,0.0,0.0,-37.154291522670995,1,6.543447124789942
2016-08-22,43.896728515625,45.09684663295446,43.280868055870705,43.5783466860415,44.76939156130052,42.39772585920592,43.896728515625,False,43.33361300773295,44.87398177332072,0,0,0.0,0.0,0.0,-37.154291522670995,1,6.742436992954005
2016-08-23,43.97632040526459,44.75171829882128,43.03905265287746,43.65793859051987,44.72106084431917,42.462551773355635,43.9365234375,False,43.280868055870705,44.76939156130052,0,0,0.0,0.0,0.0,-37.154291522670995,1,6.782231914829005
2016-08-24,44.016117373029175,44.807585333411964,43.09899046454936,43.69773859459847,44.754958388310676,42.59501470772324,43.9365234375,False,43.03905265287746,44.72106084431917,0,0,0.0,0.0,0.0,-37.154291522670995,1,6.782231914829005
2016-08-25,44.4538920984718,44.83936322714747,43.24395045609979,44.016119360664824,44.684362000387395,42.728871170321355,44.13551330566406,False,43.09899046454936,44.754958388310676,0,0,0.0,0.0,0.0,-37.154291522670995,1,6.981221782993067
2016-08-26,44.573284426959475,45.31572278352222,43.675758933493285,44.135511705028925,45.03243648487525,43.06386356547865,44.493690490722656,False,43.24395045609979,44.684362000387395,0,0,0.0,0.0,0.0,-37.154291522670995,1,7.339398968051661
2016-08-29,44.53348929211017,45.416808841745095,43.82859936423289,44.175310491671624,45.01163033091082,43.26890512100637,44.29470443725586,False,43.675758933493285,45.03243648487525,0,0,0.0,0.0,0.0,-37.154291522670995,1,7.140412914584864
2016-08-30,44.93146698908975,45.27424775639947,43.741583411314764,44.45389422258734,45.16493982565507,43.20089758215529,44.732479095458984,False,43.82859936423289,45.01163033091082,0,0,0.0,0.0,0.0,-37.154291522670995,1,7.578187572787989
2016-08-31,46.00599292566438,45.75756922263201,44.167090794004594,44.77226879285729,45.29876005076962,43.660141070646546,45.767208099365234,False,43.741583411314764,45.16493982565507,0,0,0.0,0.0,0.0,-37.154291522670995,1,8.61291657669424
2016-09-01,47.35911899854835,47.104965450451836,45.05166952325042,45.60802491570891,45.607307821153675,43.978272915161455,47.04073715209961,False,44.167090794004594,45.29876005076962,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.886445629428614
2016-09-02,47.597904154100014,48.82636487870118,46.20616486206519,46.961143493652344,46.70676422346875,44.63800426628603,46.961143493652344,False,45.05166952325042,45.607307821153675,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.806851970981349
2016-09-05,48.23466329223968,48.94136791204116,46.442708067406286,47.558105681175434,48.35767644251373,45.754229084789365,47.7172966003418,False,46.20616486206519,46.70676422346875,0,0,0.0,0.0,0.0,-37.154291522670995,1,10.563005077670802
2016-09-06,48.115266748303654,49.497566148240736,47.014443850836784,47.19992134747211,48.87082722692039,46.279715744831535,47.677494049072266,False,46.442708067406286,48.35767644251373,0,0,0.0,0.0,0.0,-37.154291522670995,1,10.52320252640127
2016-09-07,47.637695181822565,49.35674455846179,46.993403909084044,47.00093460083007,48.41152122644939,45.92197643911076,47.00093460083008,False,47.014443850836784,48.87082722692039,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.846643078159083
2016-09-08,47.43870931742909,48.78021274186762,46.4633052420725,46.722354772124255,48.17673092660657,45.842853918857095,47.19992446899414,False,46.993403909084044,48.41152122644939,0,0,0.0,0.0,0.0,-37.154291522670995,1,10.045632946323146
2016-09-09,48.11527395041958,48.6150703087523,46.40285458458333,47.08053749653929,47.834418778185295,45.602628502309805,47.597904205322266,False,46.4633052420725,48.17673092660657,0,0,0.0,0.0,0.0,-37.154291522670995,1,10.44361268265127
2016-09-12,47.27952319923178,49.285305328734815,47.01116066574621,46.36417770385742,48.25150174074089,46.00765847432753,46.36417770385742,False,46.40285458458333,47.834418778185295,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.209886181186427
2016-09-13,47.04073717406196,48.53524812259974,46.13762125470145,46.165191650390625,47.45879300449159,45.15939309735222,46.165191650390625,False,47.01116066574621,48.25150174074089,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.01090012771963
2016-09-14,46.04579785354508,48.118289715128945,45.827218593612756,45.56822811835875,47.28307345050443,45.085255850997825,45.6876220703125,False,46.13762125470145,47.45879300449159,0,0,0.0,0.0,0.0,-37.154291522670995,1,8.533330547641505
2016-09-15,46.5631729573979,47.22400689983982,44.82528580768374,45.76722128291247,46.61528176122014,44.4623100486218,46.44377899169922,False,45.827218593612756,47.28307345050443,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.289487469028224
2016-09-19,46.84174784916616,47.697123138836176,45.27144992727528,46.045796293283544,46.856408273384304,44.76824106229556,46.682559967041016,False,44.82528580768374,46.61528176122014,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.52826844437002
2016-09-20,47.160129616228524,48.182953971022975,45.82385654830597,46.36417806152424,47.115589052067236,45.02615820987031,46.92134475708008,False,45.27144992727528,46.856408273384304,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.767053234409083
2016-09-21,47.63769385682149,48.24521344695318,45.98427928112895,46.642754527845995,47.377541328617646,45.39946641721155,47.279518127441406,False,45.82385654830597,47.115589052067236,0,0,0.0,0.0,0.0,-37.154291522670995,1,10.125226604770411
2016-09-22,47.876486791549304,48.862532323401346,46.57941082748179,46.44377157715061,47.62571479234956,45.698471076028085,46.602962493896484,False,45.98427928112895,47.377541328617646,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.44867097122549
2016-09-23,46.96114502427771,48.934968744521164,46.743119174595826,45.92640853778533,47.39040910026219,45.46368286524616,46.20499038696289,False,46.57941082748179,47.62571479234956,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.050698864291896
2016-09-26,46.403977965778225,48.117549336858936,45.805173919584036,45.369241486506745,46.83045146147323,44.96938633716692,45.647823333740234,False,46.743119174595826,47.39040910026219,0,0,0.0,0.0,0.0,-37.154291522670995,1,8.49353181106924
2016-09-27,46.68256495509856,47.480227095639314,45.206622948803094,45.6478253928373,46.31641428568933,44.384888311299925,46.244789123535156,False,45.805173919584036,46.83045146147323,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.090497600864161
2016-09-28,46.483564271568035,47.82384114357438,45.59715444112083,45.6876128493584,46.65243888180545,44.739847273435956,46.284576416015625,False,45.206622948803094,46.31641428568933,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.13028489334463
2016-09-29,46.52336123541577,47.59188494857672,45.44411203743458,46.045788560301766,46.61048214494418,44.766857244002026,46.284576416015625,False,45.59715444112083,46.65243888180545,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.13028489334463
2016-09-30,46.04579585693498,47.57316702209871,45.521938313461625,45.28964431506347,47.00410224794593,45.15577527428215,45.48863220214844,False,45.44411203743458,46.61048214494418,0,0,0.0,0.0,0.0,-37.154291522670995,1,8.334340679477442
2016-10-03,46.443775262874304,47.031256127816,45.000606776490784,46.04579945758381,46.204237881721646,44.25090920371586,46.20499038696289,False,45.521938313461625,47.00410224794593,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.050698864291896
2016-10-04,46.8815513971118,47.396846273281724,45.37789503295822,46.28458768510943,47.238463691732115,45.04461887575175,46.76215744018555,False,45.000606776490784,46.204237881721646,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.607865917514552
2016-10-05,47.279525342033345,48.00708925018705,45.9524139893307,46.642761645271335,47.34216118187734,45.23390235644524,46.961143493652344,False,45.37789503295822,47.238463691732115,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.806851970981349
2016-10-06,47.39891029503301,48.29969030489813,46.28449419204356,46.92134061885536,47.72540998332211,45.62038637113419,47.23971939086914,False,45.9524139893307,47.34216118187734,0,0,0.0,0.0,0.0,-37.154291522670995,1,10.085427868198146
2016-10-07,47.000938698024825,48.42531235584161,46.48430019587467,46.52336897972794,47.97636101340534,45.90538892298732,46.92134475708008,False,46.28449419204356,47.72540998332211,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.767053234409083
2016-10-11,47.597902364053034,47.91686924609401,45.98234834807247,46.563165950200315,47.50011399282166,45.48442355254468,46.92134475708008,False,46.48430019587467,47.97636101340534,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.767053234409083
2016-10-12,46.92134660010541,48.64339660235311,46.60283169022212,46.52337080712116,47.558273346207265,45.6167414171134,46.72235870361328,False,45.98234834807247,47.50011399282166,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.568067180942286
2016-10-13,46.60296241177379,48.02006406028841,45.91482647370639,45.64781994929586,47.423610463733276,45.62774334204987,45.96620178222656,False,46.60283169022212,47.558273346207265,0,0,0.0,0.0,0.0,-37.154291522670995,1,8.811910259555567
2016-10-14,46.64275769452051,47.56407615122534,45.52412779876525,46.08559406151832,46.58075183467837,44.59926063143476,46.56316375732422,False,45.91482647370639,47.423610463733276,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.408872234653224
2016-10-17,46.443775262874304,47.67594756755532,45.714408630225,45.966205511051484,47.18706221946367,45.12931126475515,46.20499038696289,False,45.52412779876525,46.58075183467837,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.050698864291896
2016-10-18,46.961143493652344,47.340848601026586,45.43979088002244,46.40397677714275,46.95675053151939,44.94618946234535,46.961143493652344,False,45.714408630225,47.18706221946367,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.806851970981349
2016-10-19,47.27951944248013,48.02841953416696,46.039059708958085,46.88154369982058,47.468343764521805,45.434401516525966,47.00093460083008,False,45.43979088002244,46.95675053151939,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.846643078159083
2016-10-20,47.42481994628906,48.277956632227664,46.348678945584076,47.22318380444538,47.91483747743127,45.91167328322894,47.42481994628906,False,46.039059708958085,47.468343764521805,0,0,0.0,0.0,0.0,-37.154291522670995,1,10.270528423618067
2016-10-24,48.02973611467884,48.34277306127091,46.48286413103691,47.505483907404745,48.25171094193011,46.23449310370981,47.908756256103516,False,46.348678945584076,47.91483747743127,0,0,0.0,0.0,0.0,-37.154291522670995,1,10.75446473343252
2016-10-25,47.86842254992085,49.07457739292862,47.10134453672966,47.42482361885722,48.47866042185546,46.56968406348012,47.78776931762695,False,46.48286413103691,48.25171094193011,0,0,0.0,0.0,0.0,-37.154291522670995,1,10.633477794955958
2016-10-26,47.70711239090423,48.8271478063988,46.926160607361965,47.34416672024093,48.346806192274805,46.486511672619386,47.42481994628906,False,47.10134453672966,48.47866042185546,0,0,0.0,0.0,0.0,-37.154291522670995,1,10.270528423618067
2016-10-27,47.58612855217684,48.62907844550602,46.769942944707054,46.981220138377985,48.224148578460245,46.46954952332968,47.34416580200195,False,46.926160607361965,48.346806192274805,0,0,0.0,0.0,0.0,-37.154291522670995,1,10.189874279330958
2016-10-28,47.58613730478523,48.498292539612244,46.72706846924838,47.021555399383686,47.866608873737164,46.05829971882514,47.06188201904297,False,46.769942944707054,48.224148578460245,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.907590496371974
2016-10-31,47.30384789044639,48.42279854826649,46.71846592984603,46.94090216006512,47.91841936210452,46.167247366114964,47.06188201904297,False,46.72706846924838,47.866608873737164,0,0,0.0,0.0,0.0,-37.154291522670995,1,9.907590496371974
