,High,Low,Close,r_Close,rhat_Close,Order,Order_Price,Order_Success,Trade_Price,Transaction,Cash,Position,Balance
2020-12-15,40.02685420344251,39.15984872016039,39.49701690673828,-0.008500258767408906,-0.0005308448599815235,1.0,39.83418273925781,1,39.83418273925781,-39.83418273925781,291.0529665348751,-7.0,14.573848187707142
2020-12-16,40.41219205506647,39.59334926321316,39.78601837158203,0.00729040566784783,-0.0001446907390089779,-1.0,39.49701690673828,1,39.59334926321316,39.59334926321316,330.64631579808827,-8.0,12.358168825432017
2020-12-17,40.171356201171875,39.400683449981265,40.171356201171875,0.009638655969377533,-0.0016737480451379104,-1.0,39.78601837158203,1,39.78601837158203,39.78601837158203,370.4323341696703,-9.0,8.890128359123423
2020-12-18,39.97868580856654,39.40068218248204,39.641517639160156,-0.013277215066164244,-0.00038295074479875095,-1.0,40.171356201171875,0,0.0,0.0,370.4323341696703,-9.0,13.658675417228892
2020-12-21,39.11168040786914,37.9556730459481,38.052005767822266,-0.040923197356284836,0.0007615789959726572,-1.0,39.641517639160156,0,0.0,0.0,370.4323341696703,-9.0,27.964282259269908
2020-12-22,38.38916827595959,37.47399652930567,38.00383377075195,-0.0012667535801124266,0.0008007835911106423,1.0,38.052005767822266,1,38.052005767822266,-38.052005767822266,332.38032840184803,-8.0,28.349658235832408
2020-12-23,38.3410056024416,37.76300195172011,38.10017013549805,0.0025317042798599075,0.0012018277454282102,1.0,38.00383377075195,1,38.00383377075195,-38.00383377075195,294.3764946310961,-7.0,27.67530368260975
2020-12-28,39.06351345951698,38.29284067153931,38.53367614746094,0.011313816469676732,-0.0003989661755748589,1.0,38.10017013549805,0,0.0,-0.0,294.3764946310961,-7.0,24.640761598869517
2020-12-29,38.774513244628906,38.100173148881176,38.774513244628906,0.0062305915628017156,-0.0004922217847849855,-1.0,38.53367614746094,1,38.53367614746094,38.53367614746094,332.910170778557,-8.0,22.714064821525767
2020-12-30,39.30434818919924,38.24467358520632,39.11167907714844,0.008657964361545426,0.0002953877315930867,-1.0,38.774513244628906,1,38.774513244628906,38.774513244628906,371.6846840231859,-9.0,19.679572328849986
2021-01-04,39.11167741648607,38.43734106522673,38.96717834472656,-0.0037014091181666177,-8.388534035291611e-05,1.0,39.11167907714844,1,39.11167741648607,-39.11167741648607,332.57300660669983,-8.0,20.835579848887335
2021-01-05,39.06351141628774,38.29283866862035,38.67817687988281,-0.007444174828203924,9.108289864449342e-05,-1.0,38.96717834472656,1,38.96717834472656,38.96717834472656,371.5401849514264,-9.0,23.436593032481085
2021-01-06,40.219522751957534,38.341005385457464,39.97868728637695,0.03307095820651801,0.0001663611087156913,1.0,38.67817687988281,1,38.67817687988281,-38.67817687988281,332.8620080715436,-8.0,13.03250978052796
2021-01-07,42.19437462595242,41.27919908292431,41.80904006958008,0.04476609147949629,0.0005072054626439526,1.0,39.97868728637695,0,0.0,-0.0,332.8620080715436,-8.0,-1.6103124850970403
2021-01-08,42.098041905573766,40.99019724693062,41.80904006958008,0.0,1.172792458335939e-05,1.0,41.80904006958008,1,41.80904006958008,-41.80904006958008,291.0529680019635,-7.0,-1.6103124850970403
2021-01-11,41.664537718129715,40.94203128371128,41.423702239990234,-0.009259350875392649,0.0011907095943076075,1.0,41.80904006958008,1,41.664537718129715,-41.664537718129715,249.3884302838338,-6.0,0.8462168438923925
2021-01-12,41.80903827167261,41.18286459156543,41.66453552246094,0.0057970649855813945,3.982941242036213e-05,1.0,41.423702239990234,1,41.423702239990234,-41.423702239990234,207.96472804384356,-5.0,-0.35794956846112314
2021-01-13,41.80903883131114,40.99019603291356,41.182865142822266,-0.011628024609531868,5.086378331559175e-05,1.0,41.66453552246094,1,41.66453552246094,-41.66453552246094,166.30019252138263,-4.0,1.5687319500935644
2021-01-14,41.47186860064658,40.55669304874501,41.423702239990234,0.005830959623950577,-0.00060127123158765,1.0,41.182865142822266,1,41.182865142822266,-41.182865142822266,125.11732737856036,-3.0,0.8462206585896581
2021-01-15,41.71270224222423,41.13469859008142,41.37553405761719,-0.0011634935287025312,-0.0003008112605215398,-1.0,41.423702239990234,1,41.423702239990234,41.423702239990234,166.5410296185506,-4.0,1.0388933880818456
2021-01-18,40.74935748415908,40.07501748787812,40.508522033691406,-0.02117736878873387,-7.311862949024866e-05,-1.0,41.37553405761719,0,0.0,0.0,166.5410296185506,-4.0,4.506941483784971
2021-01-19,42.29071047847275,40.6530285290479,42.194374084472656,0.04077452405867692,-0.0008324873886979304,-1.0,40.508522033691406,1,40.6530285290479,40.6530285290479,207.1940581475985,-5.0,-3.777812274764784
2021-01-20,42.338875560686155,41.471866415131224,41.66453552246094,-0.012636596755659242,-0.0013994109701303023,-1.0,42.194374084472656,1,42.194374084472656,42.194374084472656,249.38843223207115,-6.0,-0.5987809026944717
2021-01-21,43.1577133916916,41.712700641914935,42.72420883178711,0.02511541127718396,-0.0010722703487371697,-1.0,41.66453552246094,1,41.712700641914935,41.712700641914935,291.1011328739861,-7.0,-7.968328948523663
2021-01-22,42.6760418716641,41.4718645972105,41.61636734008789,-0.02627217557940846,-0.0017164480868732362,-1.0,42.72420883178711,0,0.0,0.0,291.1011328739861,-7.0,-0.21343850662913155
2021-01-25,41.80903681231161,40.94202769701998,41.23102951049805,-0.009302419218996672,0.00041985533805533184,-1.0,41.61636734008789,1,41.61636734008789,41.61636734008789,332.717500214074,-8.0,2.8692641300896184
2021-01-26,41.23103021768042,40.36402476237561,40.65302658081055,-0.014117828489259899,0.0005669579215641651,1.0,41.23102951049805,1,41.23102951049805,-41.23102951049805,291.48647070357595,-7.0,6.9152846379021184
2021-01-27,41.80903883131114,40.74936056424208,41.182865142822266,0.012948987400949309,-6.0386766353667185e-05,1.0,40.65302658081055,0,0.0,-0.0,291.48647070357595,-7.0,3.206414703820087
2021-01-28,40.89386075697094,39.83418255619787,40.026851654052734,-0.028471755005646183,-1.0780075687317147e-05,-1.0,41.182865142822266,0,0.0,0.0,291.48647070357595,-7.0,11.298509125206806
2021-01-29,40.364024199017415,39.304345979735835,39.448848724365234,-0.014545656543262928,0.0005409830776580919,-1.0,40.026851654052734,1,40.026851654052734,40.026851654052734,331.5133223576287,-8.0,15.922532562706806
2021-02-01,39.641518013840376,38.63000614634584,39.25617980957031,-0.0048959844942693675,-0.0011670269749992413,1.0,39.448848724365234,1,39.448848724365234,-39.448848724365234,292.06447363326345,-7.0,17.27121496627126
2021-02-02,39.593347794137195,39.063510521925124,39.448848724365234,0.004895984494269433,0.0011770230882314576,-1.0,39.25617980957031,1,39.25617980957031,39.25617980957031,331.32065344283376,-8.0,15.729863647911884
2021-02-03,39.93051912605665,39.11167637512479,39.83418273925781,0.009720542767469705,-0.002493970895066863,1.0,39.448848724365234,1,39.448848724365234,-39.448848724365234,291.8718047184685,-7.0,13.032525543663837
2021-02-04,40.653027892638725,39.208015078977574,39.49701690673828,-0.008500258767408906,0.0008479309288874445,-1.0,39.83418273925781,1,39.83418273925781,39.83418273925781,331.70598745772634,-8.0,15.729852203820087
2021-02-05,40.84569623653524,39.88235437883259,40.171356201171875,0.0169290616372253,-0.0006133566963594055,1.0,39.49701690673828,0,0.0,-0.0,331.70598745772634,-8.0,10.335137848351337
2021-02-08,40.41219003547867,39.5933472845468,39.83418273925781,-0.008428802869816504,0.0010676680354132619,-1.0,40.171356201171875,1,40.171356201171875,40.171356201171875,371.8773436588982,-9.0,13.3696990055779
2021-02-09,40.36402530768392,39.737851630234175,40.171356201171875,0.008428802869816544,5.851997665751613e-05,1.0,39.83418273925781,1,39.83418273925781,-39.83418273925781,332.0431609196404,-8.0,10.6723113102654
2021-02-10,41.423698798656865,40.701192424261684,41.038360595703125,0.021353044222146532,0.0010140612637950161,1.0,40.171356201171875,0,0.0,-0.0,332.0431609196404,-8.0,3.7362761540153997
2021-02-16,44.07289123535156,42.3388765774568,44.07289123535156,0.07133762865771034,-0.0001416905587962259,1.0,41.038360595703125,0,0.0,-0.0,332.0431609196404,-8.0,-20.5399689631721
2021-02-17,44.98806639017872,43.880221761702735,44.36189270019531,0.006535946169438523,0.0002701943461434405,-1.0,44.07289123535156,1,44.07289123535156,44.07289123535156,376.11605215499196,-9.0,-23.14098214676585
2021-02-18,45.084400721782366,43.97655972850755,44.699066162109375,0.0075717817800017495,0.00031422540613013235,1.0,44.36189270019531,1,44.36189270019531,-44.36189270019531,331.75415945479665,-8.0,-25.83836984207835
2021-02-19,44.024725073887836,43.157715903616,43.88022232055664,-0.01848890822131713,-1.0485627120954137e-05,1.0,44.699066162109375,1,44.024725073887836,-44.024725073887836,287.7294343809088,-7.0,-19.432121862987685
2021-02-22,45.084396710215,44.121054884463156,44.79539489746094,0.02064163971803889,0.0009303466377320251,-1.0,43.88022232055664,1,44.121054884463156,44.121054884463156,331.85048926537195,-8.0,-26.512669914315552
2021-02-23,47.68542422169354,44.79539851128787,44.988067626953125,0.004291949092643243,-0.0009735493723912872,1.0,44.79539489746094,0,0.0,-0.0,331.85048926537195,-8.0,-28.054051750253052
2021-02-24,44.89172798476712,43.92838615097506,44.410057067871094,-0.012931336436507545,0.0005215524114010588,-1.0,44.988067626953125,0,0.0,0.0,331.85048926537195,-8.0,-23.429967277596802
2021-02-25,46.52941019573295,45.51790199742826,45.90324020385742,0.03306975292540829,-0.0009304724324409363,1.0,44.410057067871094,0,0.0,-0.0,331.85048926537195,-8.0,-35.37543236548743
2021-02-26,45.9032385793508,44.7472276758318,45.56606674194336,-0.007372418144567356,-0.0004792303928708924,-1.0,45.90324020385742,0,0.0,0.0,331.85048926537195,-8.0,-32.67804467017493
2021-03-01,44.98806437306081,43.68755069252705,44.410057067871094,-0.02569733478084093,-0.0022557516418724856,-1.0,45.56606674194336,0,0.0,0.0,331.85048926537195,-8.0,-23.429967277596802
2021-03-02,44.217390875685936,42.86871086177696,43.3985481262207,-0.023039967092280067,-0.0008217046163444055,-1.0,44.410057067871094,0,0.0,0.0,331.85048926537195,-8.0,-15.337895744393677
2021-03-03,44.699060538777374,43.97655419606993,44.55455780029297,0.026288468976079754,-0.0020318823511002813,-1.0,43.3985481262207,1,43.97655419606993,43.97655419606993,375.82704346144186,-9.0,-25.16397674119486
2021-03-04,44.988065829523975,43.976557606266795,44.843563079833984,0.0064656009207573525,-3.138465448015001e-05,-1.0,44.55455780029297,1,44.55455780029297,44.55455780029297,420.38160126173483,-10.0,-28.054029536605015
2021-03-05,44.602726169601,43.83205343753884,44.410057067871094,-0.009714102804556929,-0.0012563695476001623,-1.0,44.843563079833984,0,0.0,0.0,420.38160126173483,-10.0,-23.71896941697611
2021-03-08,46.52941002971273,45.18073366173782,45.99957275390625,0.03516615416122423,0.0002223224602902281,-1.0,44.410057067871094,1,45.18073366173782,45.18073366173782,465.56233492347263,-11.0,-40.43296536949612
2021-03-09,47.4927507768224,46.33673986306486,46.962913513183594,0.020726107552170733,-0.00035604316059677254,1.0,45.99957275390625,0,0.0,-0.0,465.56233492347263,-11.0,-51.0297137215469
2021-03-10,46.24040821335078,45.22890001865523,45.99957275390625,-0.02072610755217064,-0.0012921108970636679,-1.0,46.962913513183594,0,0.0,0.0,465.56233492347263,-11.0,-40.43296536949612
2021-03-11,46.705940478833696,45.96536001532115,46.31096649169922,0.006746681830652689,0.0006787152020688972,-1.0,45.99957275390625,1,45.99957275390625,45.99957275390625,511.5619076773789,-12.0,-44.16969022301174
2021-03-12,45.71850284638266,45.126039943597696,45.175411224365234,-0.024825850962206773,4.904640103952838e-05,1.0,46.31096649169922,1,45.71850284638266,-45.71850284638266,465.84340483099623,-11.0,-31.086118637021343
2021-03-15,45.91598892211914,45.175408455633345,45.91598892211914,0.016260459583307327,0.0013530123829110373,1.0,45.175411224365234,1,45.175411224365234,-45.175411224365234,420.667993606631,-10.0,-38.491895614560406
2021-03-16,45.422269919820565,44.87917831544101,45.22478103637695,-0.015168209319556843,-0.00041320710974209786,1.0,45.91598892211914,1,45.422269919820565,-45.422269919820565,375.24572368681044,-9.0,-31.777305640582142
2021-03-17,45.42227139499018,44.78043344465041,45.175411224365234,-0.00109225026375048,0.0007152098546209166,-1.0,45.22478103637695,1,45.22478103637695,45.22478103637695,420.4705047231874,-10.0,-31.283607520464955
2021-03-18,46.212223052978516,45.52101382388527,46.212223052978516,0.022691391986126755,-0.000838935373454016,1.0,45.175411224365234,0,0.0,-0.0,420.4705047231874,-10.0,-41.65172580659777
2021-03-19,47.05154989073005,46.11348049173116,46.212223052978516,0.0,-0.0013951562924409669,-1.0,46.212223052978516,1,46.212223052978516,46.212223052978516,466.6827277761659,-11.0,-41.65172580659777
2021-03-22,46.06410581496755,45.22477903909654,45.42226791381836,-0.01724186385876194,-0.0005419363150007361,-1.0,46.212223052978516,0,0.0,0.0,466.6827277761659,-11.0,-32.96221927583605
2021-03-23,45.37290032713758,44.48420220200259,44.780433654785156,-0.014231172241916426,-0.0003227889123756446,-1.0,45.42226791381836,0,0.0,0.0,466.6827277761659,-11.0,-25.902042426470814
2021-03-24,44.73106101583987,43.743620358683195,43.792991638183594,-0.02229749892223187,-0.0005197871614853864,-1.0,44.780433654785156,0,0.0,0.0,466.6827277761659,-11.0,-15.040180243853627
2021-03-25,44.43482937093553,43.941109044591805,44.18796920776367,0.008978765844601921,0.0016016352868092167,-1.0,43.792991638183594,1,43.941109044591805,43.941109044591805,510.62383682075773,-12.0,-19.63179367240633
2021-03-26,44.63231914186596,43.79299231032831,44.286712646484375,0.002232129636400853,-0.001042684539940689,1.0,44.18796920776367,1,44.18796920776367,-44.18796920776367,466.43586761299406,-11.0,-20.717971498334066
2021-03-29,44.68169075931424,43.94111024949136,44.533573150634766,0.0055586657389128736,0.0010483223927221963,-1.0,44.286712646484375,1,44.286712646484375,44.286712646484375,510.72258025947843,-12.0,-23.680297548138753
2021-03-30,45.22477980503201,44.18796790366652,44.87917709350586,0.007730567801162224,-0.0008177513978327973,1.0,44.533573150634766,1,44.533573150634766,-44.533573150634766,466.18900710884367,-11.0,-27.481940919720785
2021-03-31,45.37289977739859,44.58294799062039,44.928550720214844,0.0010995408276166124,-0.00025929271323327046,-1.0,44.87917709350586,1,44.87917709350586,44.87917709350586,511.0681842023495,-12.0,-28.074424440228597
2021-04-01,44.9779225455693,44.18797074922003,44.780433654785156,-0.0033021709264626814,1.7014493122055949e-06,-1.0,44.928550720214844,1,44.928550720214844,44.928550720214844,555.9967349225644,-13.0,-26.148902589642603
2021-04-07,45.372899569970244,44.829807954467256,45.32352828979492,0.012054990707970743,-0.00013813965304734899,1.0,44.780433654785156,0,0.0,-0.0,555.9967349225644,-13.0,-33.209132844769556
2021-04-08,46.36033918989007,45.37289854161461,46.261592864990234,0.020485803140394367,0.00036605629365876275,-1.0,45.32352828979492,1,45.37289854161461,45.37289854161461,601.3696334641791,-14.0,-46.29266664568422
2021-04-09,46.26159399720335,45.718502380717574,45.965362548828125,-0.006423964307429159,0.0010274565463250283,1.0,46.261592864990234,1,46.261592864990234,-46.261592864990234,555.1080405991888,-13.0,-42.4416725355768
2021-04-12,46.01473280336423,45.12603847804873,45.22478103637695,-0.016242935162634014,0.00015290390197111184,1.0,45.965362548828125,1,45.965362548828125,-45.965362548828125,509.1426780503607,-12.0,-33.55469438616274
2021-04-13,46.21221964591868,45.27415031608025,45.42226791381836,0.0043572778636144244,0.0008678707511473029,1.0,45.22478103637695,0,0.0,-0.0,509.1426780503607,-12.0,-35.92453691545961
2021-04-14,45.66913135502506,44.6323193965387,45.57038879394531,0.003255669552217827,-0.0003306339942467703,1.0,45.42226791381836,1,45.42226791381836,-45.42226791381836,463.72041013654234,-11.0,-37.553866596856096
2021-04-15,45.27415290487164,44.82980761982345,45.07666778564453,-0.010893368394389858,-0.0004568356841563758,-1.0,45.57038879394531,0,0.0,0.0,463.72041013654234,-11.0,-32.1229355055475
2021-04-16,45.027290575619524,44.63231658935547,44.63231658935547,-0.009906584796311416,-0.0003191555007428861,-1.0,45.07666778564453,0,0.0,0.0,463.72041013654234,-11.0,-27.235072346367815
2021-04-19,45.61975678854019,44.977918887391006,45.42226791381836,0.0175442836384835,-4.266685288086694e-05,-1.0,44.63231658935547,1,44.977918887391006,44.977918887391006,508.69832902393335,-12.0,-36.36888594188696
2021-04-20,45.86661783171626,45.42226879665247,45.52101135253906,0.0021715398503335593,-0.0005983037792547783,-1.0,45.42226791381836,1,45.42226879665247,45.42226879665247,554.1205978205858,-13.0,-37.65254976242204
2021-04-21,44.829805465881,44.237338836304396,44.63231658935547,-0.01971582348881714,-0.0007280068206746715,-1.0,45.52101135253906,0,0.0,0.0,554.1205978205858,-13.0,-26.099517841035322
2021-04-22,44.879179309944,44.1385988057099,44.286712646484375,-0.007773492044662056,-0.00013235399948061363,-1.0,44.63231658935547,1,44.63231658935547,44.63231658935547,598.7529144099412,-14.0,-21.26106264084001
2021-04-23,44.33608534184121,43.8917363095126,44.23733901977539,-0.0011154851342500345,9.591513517291308e-05,-1.0,44.286712646484375,1,44.286712646484375,44.286712646484375,643.0396270564256,-15.0,-20.520458240205244
2021-04-26,44.632319478683506,44.13859913880158,44.533573150634766,0.006674150873162913,4.878383795247926e-05,1.0,44.23733901977539,1,44.23733901977539,-44.23733901977539,598.8022880366502,-14.0,-24.667736072236494
2021-04-27,45.86661694024572,44.533569860963645,45.42226791381836,0.019759109944232602,8.018807512290556e-05,1.0,44.533573150634766,1,44.533573150634766,-44.533573150634766,554.2687148860155,-13.0,-36.22076799362321
2021-04-28,46.903432407464656,46.21222317652351,46.854061126708984,0.031035221045457796,-0.00010507431326126139,1.0,45.42226791381836,0,0.0,-0.0,554.2687148860155,-13.0,-54.83407976120134
2021-04-29,47.693382263183594,46.95280178156029,47.693382263183594,0.017754963119920836,-0.00011587735484416332,-1.0,46.854061126708984,1,46.95280178156029,46.95280178156029,601.2215166675758,-14.0,-66.48583501699454
2021-04-30,48.6314508406937,47.792127815132595,48.236473083496094,0.01132278622971026,-0.0003427027988629674,-1.0,47.693382263183594,1,47.792127815132595,47.792127815132595,649.0136444827084,-15.0,-74.533451769733
2021-05-03,47.89086973566728,46.409708816007466,46.70594024658203,-0.032244081151759016,0.00032213787878600177,-1.0,48.236473083496094,0,0.0,0.0,649.0136444827084,-15.0,-51.57545921602207
2021-05-04,47.64401157116878,46.26159314839928,47.54526901245117,0.017810932308615846,0.0006431140421174006,1.0,46.70594024658203,1,46.70594024658203,-46.70594024658203,602.3077042361264,-14.0,-63.32606193819004
2021-05-05,47.890872076022816,47.19966285971247,47.79212951660156,0.005178682440815011,0.00017031147650430883,1.0,47.54526901245117,1,47.54526901245117,-47.54526901245117,554.7624352236752,-13.0,-66.53524849214512
2021-05-06,48.7795711995631,47.89087307901088,48.532711029052734,0.015377053332713731,0.0006884221178873256,1.0,47.79212951660156,0,0.0,-0.0,554.7624352236752,-13.0,-76.16280815401035
2021-05-07,48.68082246766118,48.13773087271109,48.483333587646484,-0.0010179232902134113,-0.00048478362496710636,1.0,48.532711029052734,1,48.532711029052734,-48.532711029052734,506.22972419462246,-12.0,-75.57027885713535
2021-05-10,48.73019615203121,48.13773324952124,48.532711029052734,0.0010179232902133189,-0.00044014895883166187,-1.0,48.483333587646484,1,48.483333587646484,48.483333587646484,554.713057782269,-13.0,-76.2121855954166
2021-05-11,48.68082140978983,47.64400952072726,47.74275207519531,-0.016410758404209348,-0.0012027102394630291,-1.0,48.532711029052734,1,48.532711029052734,48.532711029052734,603.2457688113217,-14.0,-65.1527602414127
2021-05-12,47.89086990609639,46.705940412794334,47.3477783203125,-0.00830736824673359,-0.000925684439625119,-1.0,47.74275207519531,1,47.74275207519531,47.74275207519531,650.988520886517,-15.0,-59.228153918170506
2021-05-13,47.693381568776545,47.05154742078694,47.19966125488281,-0.003133182395317937,-0.0013227074710416,-1.0,47.3477783203125,1,47.3477783203125,47.3477783203125,698.3362992068295,-16.0,-56.858280871295506
2021-05-14,48.18710092182289,47.44652046574942,48.13772964477539,0.01967955396759351,0.0005058125791519314,-1.0,47.19966125488281,1,47.44652046574942,47.44652046574942,745.782819672579,-17.0,-72.55858428860267
2021-05-17,48.18710292964445,47.69338260502353,47.940242767333984,-0.004110976753833472,-0.0013323267466692369,1.0,48.13772964477539,1,48.13772964477539,-48.13772964477539,697.6450900278036,-16.0,-69.39879424954017
2021-05-18,48.58208084106445,48.13773179422189,48.58208084106445,0.013299462967150516,0.0007571868566715288,-1.0,47.940242767333984,1,48.13773179422189,48.13773179422189,745.7828218220254,-17.0,-80.11255247607028
2021-05-20,48.13773076457633,47.64401044904222,47.84149932861328,-0.01536130631101625,-0.0012621658976513532,1.0,48.58208084106445,1,48.13773076457633,-48.13773076457633,697.6450910574491,-16.0,-67.81889820036338
2021-05-21,48.335220533745584,47.69338260502353,47.940242767333984,0.002061843343865765,0.00018579356617706735,-1.0,47.84149932861328,1,47.84149932861328,47.84149932861328,745.4865903860624,-17.0,-69.49753665861533
2021-05-24,48.285850524902344,47.841501467696546,48.285850524902344,0.0071832749691849405,-0.0006183476461946756,1.0,47.940242767333984,1,47.940242767333984,-47.940242767333984,697.5463476187284,-16.0,-75.02726077970908
2021-05-25,48.58208084106445,48.088360514969864,48.58208084106445,0.006116187997965485,0.0006249279253045129,-1.0,48.285850524902344,1,48.285850524902344,48.285850524902344,745.8321981436308,-17.0,-80.06317615446494
2021-05-26,48.77956879106207,48.28584847441888,48.483333587646484,-0.0020346544248631042,-6.418804952710232e-07,1.0,48.58208084106445,1,48.58208084106445,-48.58208084106445,697.2501173025663,-16.0,-78.48322009977744
2021-05-27,48.87831193842806,47.79212873540006,48.33522033691406,-0.003059607074712176,0.0006377864812559396,-1.0,48.483333587646484,1,48.483333587646484,48.483333587646484,745.7334508902128,-17.0,-75.96529483732627
2021-05-28,50.211354768368395,48.73019381630104,50.161983489990234,0.03709694436045797,-0.0003240821753139945,1.0,48.33522033691406,0,0.0,-0.0,745.7334508902128,-17.0,-107.02026843962119
2021-05-31,49.66826494982862,48.483335392419015,48.680824279785156,-0.029972238211461846,-6.955012915447751e-05,-1.0,50.161983489990234,0,0.0,0.0,745.7334508902128,-17.0,-81.84056186613486
2021-06-01,49.22391421830307,48.03898846804125,49.12517166137695,0.009086363969737067,-0.000811147614338704,-1.0,48.680824279785156,1,48.680824279785156,48.680824279785156,794.414275169998,-18.0,-89.8388147347872
2021-06-02,48.82894248030772,48.43396470077623,48.532711029052734,-0.012133539753807576,0.00048143741316801367,-1.0,49.12517166137695,0,0.0,0.0,794.414275169998,-18.0,-79.17452335295127
2021-06-03,49.075801368821324,48.03898943311966,48.187103271484375,-0.007146606536215674,3.307393513478917e-06,1.0,48.532711029052734,1,48.532711029052734,-48.532711029052734,745.8815641409452,-17.0,-73.29919147428916
2021-06-04,48.582080696056046,47.94024276733399,47.940242767333984,-0.005136125296285174,-1.6539374464346587e-05,1.0,48.187103271484375,1,48.187103271484375,-48.187103271484375,697.6944608694608,-16.0,-69.34942340788291
2021-06-07,48.187102389866915,47.64401079222488,48.08835983276367,0.003084855530126699,-0.00014840172770134646,-1.0,47.940242767333984,1,47.940242767333984,47.940242767333984,745.6347036367948,-17.0,-71.8674135201876
2021-06-08,48.48333564651626,47.89087274810002,48.285850524902344,0.004098419439058465,-0.0003529215655121204,-1.0,48.08835983276367,1,48.08835983276367,48.08835983276367,793.7230634695585,-18.0,-75.42224597868369
2021-06-09,48.28584984728221,47.74275447010375,47.79212951660156,-0.01027759646939785,-0.00024196709122108653,-1.0,48.285850524902344,0,0.0,0.0,793.7230634695585,-18.0,-66.53526782926963
2021-06-10,47.594639602809536,46.85405912278694,47.05154800415039,-0.015617204728637648,-0.0011297200860525616,-1.0,47.79212951660156,0,0.0,0.0,793.7230634695585,-18.0,-53.204800605148534
2021-06-11,47.49589471235902,46.85406053703846,47.002174377441406,-0.0010499027575756568,0.0012491950687679894,-1.0,47.05154800415039,1,47.05154800415039,47.05154800415039,840.7746114737089,-19.0,-52.26670169767783
2021-06-15,47.397151810776826,46.40971114805231,46.755313873291016,-0.005265948975679383,-0.0014584288793509234,1.0,47.002174377441406,1,47.002174377441406,-47.002174377441406,793.7724370962675,-18.0,-47.8232126229708
2021-06-16,47.7427555567009,46.804689920487604,47.49589538574219,0.01571537936095892,0.0012641045427361258,-1.0,46.755313873291016,1,46.804689920487604,46.804689920487604,840.5771270167551,-19.0,-61.84488531234649
2021-06-17,47.8908711449739,47.051548105849,47.693382263183594,0.004149357273551636,-0.00041498286661104035,1.0,47.49589538574219,1,47.49589538574219,-47.49589538574219,793.0812316310129,-18.0,-65.3996491062918
2021-06-18,47.05154967975376,46.50845429496675,46.607200622558594,-0.0230376026565506,0.00047393681504025165,-1.0,47.693382263183594,0,0.0,0.0,793.0812316310129,-18.0,-45.848379575041804
2021-06-21,45.619758456847656,44.53357148954942,44.97792053222656,-0.03558333447160465,0.00027216788084882847,1.0,46.607200622558594,1,45.619758456847656,-45.619758456847656,747.4614731741652,-17.0,-17.163175873686328
2021-06-22,45.42227139499018,45.076668662830166,45.175411224365234,0.0043812248354117575,0.0004967973887186124,1.0,44.97792053222656,0,0.0,-0.0,747.4614731741652,-17.0,-20.52051764004375
2021-06-23,45.86661931038128,44.7310610471416,45.471641540527344,0.006535929446475442,0.0002014374248212892,1.0,45.175411224365234,1,45.175411224365234,-45.175411224365234,702.2860619498,-16.0,-25.2602026986375
2021-06-24,45.619759737634084,45.07666812213109,45.32352828979492,-0.003262582853056238,3.7663753735787247e-05,1.0,45.471641540527344,1,45.471641540527344,-45.471641540527344,656.8144204092727,-15.0,-23.03850393765117
2021-06-25,45.71850023109931,45.07666608426233,45.52101135253906,0.004347721384279239,-3.1325649102267984e-05,1.0,45.32352828979492,1,45.32352828979492,-45.32352828979492,611.4908921194777,-14.0,-25.80326681606914
2021-06-28,45.619759737634084,44.9285505148179,45.32352828979492,-0.004347721384279287,0.0006326894911095845,-1.0,45.52101135253906,1,45.52101135253906,45.52101135253906,657.0119034720168,-15.0,-22.84102087490703
2021-06-29,45.027292943064985,44.434830049124876,44.68169021606445,-0.01426248309796807,-0.00041965018460988097,1.0,45.32352828979492,1,45.027292943064985,-45.027292943064985,611.9846105289519,-14.0,-13.559052495950482
2021-06-30,44.68169042212413,44.23734136622622,44.286712646484375,-0.008879111051231814,8.885978119090803e-05,-1.0,44.68169021606445,1,44.68169021606445,44.68169021606445,656.6663007450163,-15.0,-7.63438895224931
2021-07-02,44.48420153430425,43.8423673573737,44.286712646484375,0.0,0.00035794821614794115,1.0,44.286712646484375,1,44.286712646484375,-44.286712646484375,612.3795880985319,-14.0,-7.63438895224931
2021-07-05,44.829806939418106,43.546131083201736,44.58294677734375,0.006666734855631133,0.0009647906637457969,1.0,44.286712646484375,1,44.286712646484375,-44.286712646484375,568.0928754520476,-13.0,-11.485432653421185
2021-07-06,45.22478182997409,44.63231893603398,44.68169021606445,0.002212376195600514,0.00032053946499035097,1.0,44.58294677734375,0,0.0,-0.0,568.0928754520476,-13.0,-12.769097356790326
2021-07-07,44.33608735519682,43.79299197613977,44.039852142333984,-0.0144688483518202,0.0007469439362555888,1.0,44.68169021606445,1,44.33608735519682,-44.33608735519682,523.7567880968508,-12.0,-4.721437611157057
2021-07-08,44.13859838039879,43.34864660351835,43.39801788330078,-0.014681185327753567,6.541735957691574e-05,1.0,44.039852142333984,1,44.039852142333984,-44.039852142333984,479.71693595451677,-11.0,2.338739238208177
2021-07-09,43.44738936742683,42.55869126001458,43.0030403137207,-0.009142951007392408,-0.00019048801247077246,1.0,43.39801788330078,1,43.39801788330078,-43.39801788330078,436.318918071216,-10.0,6.288514934008958
2021-07-12,44.08922471359425,43.200526658476505,43.3486442565918,0.008004610215421154,0.00030570576623814474,-1.0,43.0030403137207,1,43.200526658476505,43.200526658476505,479.5194447296925,-11.0,2.6843579071827435
